DataElement_ID,DataElement_Name,OptionSet_ID,Option_ID,OptionName
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,vH4XZWNwz1A,Carcinoma Of The Heart
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,RiCxnBKUubm,Cardiac Myocardiopathy
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,EoRSqCDAxtI,Cardiopulmonary Arrest
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,LlKiM5TTsCf,Cardiovascular Failure
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,VeGD4bsxMre,Cavitary Tbc Infection
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,oP6MZeMtpHR,Cerebral Artery Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,VrN8xq8NnWS,Cerebrovascular Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,RCcOe8Qr4Ze,Cerebrum Artery Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,cgEJNPMrDaa,Choriocarcinoma Cancer
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,Neg1ud5D6Fx,Chronic Carotid Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,xOBF0HqMBmj,Chronic Central Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,ljuXdWd2jub,Chronic Cerva Syndrome
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,pMSotGR4vkn,Chronic Encephalopathy
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,pJHZeF6WrST,Chronic Frontal Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,XHzlXQbJ7GJ,Chronic Kidney Disease
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,VPNTLcHSNyh,Chronic Lacunar Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,egv3l43fXWR,Chronic Lobe Pneumonia
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,Xi6rMloPxrE,Chronic Lung Infection
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,U4dmqROoR7K,Chronic Otitis Externa
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,KOJgwHwx4hP,Chronic Pyelonephritis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,ZSvJ9uNtWKF,Cirrhosis Of The Liver
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,qnRDvZrA98f,Cns Infarction Disease
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,XQmxiSYO9kh,Concomitant Strabismus
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,b7EEluDVhbb,Congestive Cardiopathy
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,ujbqTPIHMeC,Contusion Of Finger(S)
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,Mh1jp4QwATw,Coronary Vein Embolism
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,Ns26iYzL2Lp,Cracranio Thoracic Mva
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,YkCwLzPvC9s,Cut Of Blood Vessel(S)
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,SGI0Uos2yqA,Degenerative Arthritis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,gn7la8jlnSu,Degenerative Arthrosis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,xDFXbXqW6Te,Developmental Disorder
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,nchWDbFT2Wn,Dilated Cardiomyopathy
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,hH6bgGREn0P,Drug Induced Hepatitis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,g9Gr1pCn8qM,Effects Of Child Abuse
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,lgMWXWYe8S6,Endocardial Thrombosis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,FrKcbDN3G04,Endocarditis (Chronic)
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,FhBAj4xqtEk,Endocardium Thrombosis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,h4Upn1OFanS,Essential Hypertension
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,yfreh0MpIdk,Femoral Osteoarthritis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,WsXar8zZidR,First-Degree Corrosion
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,wX5K37v9SZz,Gestational Thrombosis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,LuYcOwCgiCO,Grave Cardiac Anasarca
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,tfrM1cu8pV0,Grave Cardiac Effusion
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,a9ApJFSMHQt,Grave Heart Congestion
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,iue2uBLNDja,Grave Oedematous Heart
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,LbPUdSajjgJ,Grave Osteoarthropathy
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,refc1fHzYvC,Grave Senile Arthritis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,zdWtLP7rx4x,Grave Thyroid Myxedema
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,E0xELLLhTAX,Greater Saphenous Vein
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,YTEBCDwCIuo,Gunshot Wound Of Chest
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,z5CMWKXx7yV,Gynecological Problems
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,rRlKRfcS54H,Haemorrhage Intestinal
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,mzXaqyQ2uUi,Haemorrhaging Apoplexy
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,cImKtTeE7BQ,Heart Mural Thrombosis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,N027QVSj52w,Hemispheric Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,bEBJbU7Bi7y,Hepatic Decompensation
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,imyIv23I69Q,Hepatic Encephalopathy
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,TRMOXCodTEF,Hepatocellular Failure
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,sBDElEWiKwk,Hyaline Liver Necrosis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,FihC8MzH5Y7,Hypertrophic Arthritis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,oY9DyqqTpjE,Hypogammaglobulinaemia
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,fomBR5dtcOc,Hypothalmus Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,ueohndDPpZM,Idiopathic Cardiopathy
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,MFiTlt0zq1N,Idiopathic Myocardosis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,Y0649bkevHk,Incipient Tb Infection
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,pcTKfwCdFI2,Incipient Tuberculosis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,AkVCGjv8JOS,Interstitial Nephritis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,LYysCczXFQn,Interstitial Pneumonia
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,DCYe4tqRAZX,Intestinal Obstruction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,KacfohRAsuZ,Intrahepatic Carcinoma
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,tcvWdJ0Zp8t,Intrinsic Lung Disease
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,sUdNyi4kU77,Ischeamic Heart Attack
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,GvVC3a30kqA,Ischemic Heart Disease
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,WjDmmDXIaes,Islet-Cell Hyperplasia
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,hr5WGBOeaFM,Laceration Of Ligament
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,p5LMPNujEBl,Large Intestine Cancer
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,PiLfV4v1rCU,Lymphoblastic Lymphoma
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,jAEBZzD29Pb,Malignant Hepatic Mass
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,cnoN8CXf7H5,Malignant Liver Growth
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,C3EZaHOFS2H,Meningitis Cryptococal
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,fbvWoXjivKO,Meningitis Suppurative
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,TzCOBdI10s1,Meningococcal Carditis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,b7gCbJ7hBbL,Multi Apoplectic Brain
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,sdfvxRbMB2O,Multi Basal Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,IJ98gJ8iT8W,Multi Basilar Apoplexy
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,OVLSd7arAbd,Multi Brain Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,uC0prPUG3V0,Multi Cerebral Episode
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,UsjvYkNkflD,Multi Cerebral Seizure
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,sml7jDiPJhA,Multi Cerebrum Episode
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,jPmCqPbucTF,Multi Cerebrum Seizure
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,MV0TAkup1Ar,Multi Ischaemic Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,ZA9w9NtiE0V,Multi Occipital Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,iYDfCMy6ng5,Multi Orgaan Versaking
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,zid6hf2rJdm,Multi Paralytic Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,Nghmd3XAELt,Multi Small Vessel Cva
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,xLAJQXHf8ag,Multi Superimposed Cva
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,Dz37FM49Lkl,Multiple Anoxic Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,ial0zh6cG4z,Multiple Brain Episode
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,LHn7vd6gP98,Multiple Brain Seizure
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,vRv57Qo2glh,Multiple Bulbar Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,NJ39Wv75oOn,Multiple Cortex Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,IgNTNqcmsmC,Multiple Mid Brain Cva
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,NsJ2hrKMFx6,Multiple Organ Failure
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,gDGIpmw5h1B,Multiple Temple Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,IIjBIcMffkS,Mycobacterium Avium Tb
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,DrgDs6JeqXD,Necrotic Tbc Infection
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,kDay4WCVuTh,Necrotising Myocardial
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,I80bnDclIT3,Necrotising Myocardium
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,Rlpdai0wv96,Non Etoh Liver Failure
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,crjuuXwDfaE,Nonhaemorrhagic Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,JfXZT5RUgOF,Obstructive Laryngitis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,OpL2AhCOdvF,Old Cardiac Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,r4Uz642TplB,Old Circumferential Mi
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,GSjgn7I6gpS,Organic Brain Syndrome
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,qxGYfwgZvZL,Pankreas Kop Karsinoom
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,xCAzDL3qY30,Paracoccidioidomycosis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,qNq88qnHDci,Peforated Peptic Ulcer
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,NFkRnY7XpKu,Perforated Bowel Ulcer
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,rkbns83EwyE,Perforated Colon Ulcer
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,Jhrz8t0Jmrn,Perforated Small Bowel
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,e65xfvpUXDK,Pericarditis (Chronic)
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,q7aSTWWBXiI,Peritonitis Septicemia
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,jAev3JqjpVr,Pneumonia (Left Lobar)
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,LTY7lHSb7yu,Pneumonia In Pregnancy
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,rVXWRJk9O0e,Pneumothorax- Multiple
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,YjbO39tbCUr,Possible Gastric Ulcer
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,I5DWX9T8hUm,Posterior Fossa Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,v8hPXOGJZMS,Preceding Flu Syndrome
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,l68F7sLPnsz,Primary Cardiomyopathy
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,AXgpDPDFhaE,Primary Hypothyroidism
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,WL4CqqQjhSH,Primary Myocardiopathy
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,V3VmIGypVcu,Probable Natural Cause
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,LiNgFYKJLG2,Psychosomatic Disorder
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,SdMZfZ52aNj,Pulmonary Hypertension
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,NINEbMbfZ4C,Pulmonary Lung Disease
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,bnbstvupzwO,Pulmonary Tuberculosis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,A7X1M2xca0H,Recuring Hypoglycaemia
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,YCibFa410K5,Renal Tubular Acidosis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,qmxvv2pPGmO,Retinopathy Background
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,dY7p0Y8IZVG,Ruptured Sigmoid Colon
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,BbWt9SOMZki,Secondary Coxarthrosis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,jZVj4xH3Myc,Secondary Gonarthrosis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,Ws8I0k8srqf,Secondary Hypertension
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,SuIQE68bupZ,Sensorineural Deafness
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,LvTGMpDfslM,Severe Cardiac Failure
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,sjjhWZifEj1,Severe Cardiac Hydrops
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,EascrVYtNLj,Severe Congestive Cpfa
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,LGDC42PhEVl,Severe Edematous Heart
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,zWriNpvX3Wj,Severe Extremities Djd
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,J92aeuHK2DZ,Severe Heart Congested
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,LScyUn95QP1,Spastic Cerebral Palsy
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,CRWfUMSxBjS,Stillbirth (Macerated)
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,dgYSMOmCpcp,Supernumerary Digit(S)
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,vg7vxuL3wMx,Swallowed Foreign Body
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,Aj6nzI8MQ8g,Temple Lobe Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,jUyHbJq7BIR,Temple Parietal Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,zoLjd3N9ZcI,Temporoparietal Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,mer0snRgxni,Third-Degree Corrosion
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,aD8zhrxTfea,Toxic Effect Of Metals
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,dPnENGA6N4u,Tuberculosis Infection
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,r54l1X00x48,"Ulcer, Gastro-Duodenal"
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,wklPpPrBnCl,Uncontrolled Dm Type 2
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,RjNOjgfnOP2,Unknown External Cause
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,OQtQU5A0NCU,Upper Lobe Obstruction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,PJQMiRFxJNG,Ventricle Haemorrhage1
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,FP3ZBlnu2kQ,Ventricular Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,NowZA5cahZg,Vertebrobasilar Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,Cc22djA7m4y,Abnormal Echocardiogram
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,eps5yMOtHkO,Absence Of Menstruation
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,yRHJJ9dATcx,Acute Anteriolateral Mi
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,wAN9taweNZB,Acute Biliary Hepatitis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,UurpT23fMdS,Acute Cerebellar Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,UrPCRyAb8kc,Acute Corinary Syndrome
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,NBFWX8qGgln,Acute Diffuse Hepatitis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,hPTIU4Hv6bH,Acute Flaccid Paralysis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,ij70lpYYgmY,Acute Hepatic Infection
